state_name,town,median_household_income,population,median_age,intersection_density,population_density,pct_bachelor,county,median_sale_price,composite_score
North Carolina,Yanceyville,23962,2848,46.9,32.06,297.4,0.07,"Caswell, NC",237800.0,5.16
North Carolina,Youngsville,59974,2503,29.7,57.6,514.9,0.15,"Franklin, NC",394676.4,21.37
North Carolina,Zebulon,44389,6958,40.2,124.69,766.4,0.17,"Wake, NC",475596.0,25.09
Virginia,Abingdon,54384,8350,45.0,65.2,364.38,0.19,"Washington, VA",290093.7,19.39
Virginia,Adwolf,33241,1646,48.2,8.63,73.21,0.11,"Smyth, VA",188908.3,6.28
Virginia,Alexandria,105450,158185,37.1,345.89,3420.51,0.31,"Alexandria, VA",603233.3,51.99
Virginia,Altavista,35438,3396,41.8,149.6,301.5,0.19,"Campbell, VA",292775.0,18.36
Virginia,Amelia Court House,45146,1004,34.6,35.33,110.17,0.11,"Amelia, VA",438858.3,18.28
Virginia,Amherst,46316,2504,51.0,4.89,1.86,0.18,"Amherst County, VA",299058.29,16.53
Virginia,Annandale,106620,41869,38.6,363.55,1795.21,0.27,"Fairfax, VA",700491.6,54.3
Virginia,Appalachia,30109,1472,32.7,27.01,177.49,0.06,"Wise County, VA",241434.82,5.03
Virginia,Apple Mountain Lake,94097,1413,39.6,48.68,393.06,0.12,"Warren, VA",401992.9,24.39
Virginia,Appomattox,35083,2214,35.7,75.44,319.96,0.09,"Appomattox County, VA",240571.77,8.88
Virginia,Aquia Harbour,125077,6161,38.0,39.93,763.99,0.27,"Stafford, VA",536904.5,42.5
Virginia,Arcola,114271,2258,32.3,180.96,399.41,0.33,"Loudoun, VA",723663.5,55.59
Virginia,Arlington,128145,235764,35.1,484.23,3305.63,0.35,"Arlington, VA",725583.3,65.53
Virginia,Ashburn,139188,44950,40.4,160.49,973.17,0.37,"Loudoun, VA",723663.5,61.08
Virginia,Ashland,55521,7478,30.5,113.77,385.82,0.19,"Hanover, VA",420867.0,25.25
Virginia,Atkins,41234,1090,41.9,14.01,64.18,0.06,"Smyth, VA",188908.3,4.43
Virginia,Bailey's Crossroads,73738,24501,33.7,415.33,4247.04,0.25,"Fairfax, VA",700491.6,49.21
Virginia,Bassett,37534,1045,47.9,20.35,120.17,0.19,"Henry, VA",168240.9,11.08
Virginia,Basye,78939,1318,47.3,20.42,60.47,0.15,"Shenandoah, VA",323437.4,20.31
Virginia,Bealeton,102667,4043,35.0,56.02,385.87,0.22,"Fauquier, VA",678276.7,42.64
Virginia,Bedford,36971,6610,37.2,6.53,2.9,0.13,"Bedford, VA",397439.9,16.23
Virginia,Belle Haven,120000,6434,45.0,35.17,3535.59,0.3,"Fairfax, VA",700491.6,50.63
Virginia,Bellwood,44872,8138,30.9,81.7,513.82,0.07,"Chesterfield, VA",402937.5,15.54
Virginia,Belmont,198220,9589,37.1,159.42,1340.94,0.37,"Loudoun, VA",723663.5,69.03
Virginia,Belmont Estates,83556,1257,61.1,50.63,909.22,0.19,"Loudoun, VA",723663.5,40.59
Virginia,Bensley,39635,5945,32.2,91.53,818.26,0.09,"Chesterfield, VA",402937.5,16.35
Virginia,Berryville,81765,4494,45.9,115.85,797.31,0.19,"Clarke, VA",633620.8,37.85
Virginia,Bethel Manor,69402,4607,22.0,190.09,3368.18,0.2,"York, VA",445132.5,30.39
Virginia,Big Stone Gap,57431,5280,39.8,98.96,457.13,0.11,"Wise, VA",161787.5,10.38
Virginia,Blacksburg,43804,44385,21.9,142.86,778.4,0.28,"Montgomery, VA",368398.8,27.45
Virginia,Blackstone,53800,3402,45.6,60.6,362.94,0.15,"Nottoway County, VA",294607.74,16.76
Virginia,Bluefield,57895,5079,45.5,36.66,232.74,0.17,"Tazewell, VA",173300.0,13.38
Virginia,Blue Ridge,81786,3078,42.3,14.25,218.27,0.18,"Botetourt, VA",393311.3,25.31
Virginia,Bon Air,89019,17846,42.0,116.07,730.67,0.28,"Chesterfield, VA",402937.5,34.84
Virginia,Boswell's Corner,95338,1580,29.4,207.26,792.9,0.06,"Stafford, VA",536904.5,29.92
Virginia,Bowling Green,63250,1494,39.8,83.4,321.15,0.18,"Caroline, VA",384299.8,24.05
Virginia,Braddock,185000,6588,47.9,78.0,676.15,0.33,"Fairfax, VA",700491.6,62.3
Virginia,Brambleton,205547,21986,36.6,201.19,1280.99,0.4,"Loudoun, VA",723663.5,72.37
Virginia,Brandermill,100625,13745,44.4,112.87,617.33,0.29,"Chesterfield, VA",402937.5,36.99
Virginia,Bridgewater,66847,6092,32.3,94.25,693.43,0.3,"Rockingham, VA",350421.4,30.29
Virginia,Brightwood,87716,1359,46.5,24.37,130.9,0.15,"Madison, VA",447562.7,27.02
Virginia,Bristol,43879,16996,43.4,84.57,520.2,0.12,"Bristol, VA",202745.7,10.32
Virginia,Broadlands,203455,14835,36.2,186.89,1736.05,0.42,"Loudoun, VA",723663.5,73.08
Virginia,Broadway,57878,4152,38.7,82.66,724.09,0.16,"Rockingham, VA",350421.4,20.66
Virginia,Brookneal,50313,1064,47.5,32.69,212.09,0.06,"Campbell, VA",292775.0,10.13
Virginia,Buchanan,49479,1147,46.1,5.07,0.8,0.1,"Botetourt, VA",393311.3,15.95
Virginia,Buckhall,142713,18751,40.7,38.01,626.91,0.28,"Prince William County, VA",540351.38,45.83
Virginia,Buena Vista,42156,6649,35.9,83.81,401.46,0.1,"Buena Vista City, VA",234316.34,10.24
Virginia,Bull Run,79491,16709,32.0,286.38,2306.1,0.26,"Prince William, VA",541120.3,41.32
Virginia,Bull Run Mountain Estates,162738,1732,22.7,50.18,480.18,0.16,"Prince William County, VA",508993.46,39.72
Virginia,Burke,157336,44191,40.4,93.17,1587.29,0.32,"Fairfax, VA",700491.6,57.73
Virginia,Burke Centre,140872,18113,37.9,319.56,2100.22,0.35,"Fairfax, VA",700491.6,62.36
Virginia,Cana,43750,1469,37.4,6.55,66.82,0.12,"Carroll County, VA",281531.79,11.76
Virginia,Cape Charles,49167,1134,56.5,143.5,129.15,0.26,"Northampton, VA",570944.5,35.92
Virginia,Captains Cove,61655,1408,43.6,36.66,204.8,0.18,"Accomack, VA",326001.2,20.33
Virginia,Carrollton,106859,7171,38.9,75.24,363.84,0.21,"Isle of Wight, VA",391572.8,31.68
Virginia,Cascades,149349,12509,38.7,145.34,1002.79,0.36,"Loudoun, VA",723663.5,61.38
Virginia,Castlewood,41875,1238,53.4,19.98,79.04,0.08,"Russell, VA",181111.1,5.45
Virginia,Cave Spring,74399,25248,42.2,61.24,698.39,0.32,"Roanoke County, VA",414346.83,34.58
Virginia,Cedar Bluff,41296,1159,45.3,38.7,283.87,0.1,"Tazewell, VA",173300.0,6.82
Virginia,Central Garage,79283,1401,44.2,55.44,136.52,0.12,"King William County, VA",393235.79,22.21
Virginia,Centreville,126990,73064,36.8,147.39,2077.69,0.34,"Fairfax, VA",700491.6,56.09
Virginia,Chamberlayne,84333,5069,54.6,75.42,806.58,0.24,"Henrico, VA",397779.2,31.0
Virginia,Chantilly,131362,23564,39.8,165.99,639.31,0.3,"Fairfax, VA",700491.6,54.61
Virginia,Charlottesville,63470,46597,32.5,400.51,1412.13,0.28,"Albemarle, VA",553846.6,43.79
Virginia,Chase City,40239,2478,43.9,43.2,438.75,0.16,"Mecklenburg, VA",329918.1,16.35
Virginia,Chatham,52344,1558,35.6,39.32,331.13,0.17,"Pittsylvania, VA",205358.3,13.4
Virginia,Chatmoss,62857,1214,53.0,15.16,165.83,0.27,"Henry, VA",168240.9,19.28
Virginia,Cherry Hill,96703,22118,31.9,115.75,1049.25,0.23,"Prince William, VA",541120.3,38.06
Virginia,Chesapeake,85563,247172,37.1,34.95,286.61,0.22,"Chesapeake, VA",403132.7,29.07
Virginia,Chester,78673,22512,38.4,122.66,567.46,0.22,"Chesterfield, VA",402937.5,29.83
Virginia,Chester Gap,104539,1021,35.4,36.26,191.84,0.17,"Rappahannock, VA",863567.7,46.98
Virginia,Chilhowie,45875,2060,48.8,51.63,338.72,0.18,"Smyth, VA",188908.3,13.18
Virginia,Chincoteague,50795,3285,58.5,55.24,195.34,0.22,"Accomack, VA",326001.2,21.74
Virginia,Christiansburg,63934,23174,37.9,87.8,427.64,0.22,"Montgomery, VA",368398.8,25.88
Virginia,Clarksville,48125,1542,48.2,27.96,144.21,0.23,"Mecklenburg, VA",329918.1,21.83
Virginia,Claypool Hill,39485,1169,37.1,31.44,84.3,0.07,"Tazewell, VA",173300.0,4.39
Virginia,Clifton Forge,34375,3549,41.9,66.69,451.67,0.1,"Alleghany, VA",165742.5,6.0
Virginia,Clintwood,38548,1379,50.8,53.84,231.3,0.11,"Dickenson, VA",123250.0,5.44
Virginia,Cloverdale,57321,3483,46.9,37.3,2201.99,0.17,"Botetourt, VA",393311.3,21.96
Virginia,Coeburn,48714,1615,43.6,43.71,233.73,0.08,"Wise, VA",161787.5,6.23
Virginia,Collinsville,42696,7529,38.7,23.8,337.45,0.15,"Henry, VA",168240.9,9.41
Virginia,Colonial Beach,52750,3838,46.1,65.04,423.78,0.14,"Westmoreland County, VA",288739.83,15.81
Virginia,Colonial Heights,65570,18127,39.0,162.66,781.47,0.15,"Colonial Heights, VA",277209.0,20.0
Virginia,Countryside,123875,9384,36.0,160.32,1463.48,0.38,"Fairfax, VA",700491.6,58.54
Virginia,County Center,132313,4191,34.5,330.1,3689.16,0.3,"County Center, VA",718062.5,59.34
Virginia,Courtland,46000,1872,34.7,76.53,847.73,0.07,"Southampton, VA",381138.8,14.85
Virginia,Covington,41242,5716,42.2,79.11,347.82,0.08,"Alleghany, VA",165742.5,6.13
Virginia,Crewe,52788,2853,31.3,65.85,461.57,0.14,"Nottoway, VA",229288.3,13.24
Virginia,Crimora,64028,2159,31.5,36.05,284.06,0.06,"Augusta, VA",361961.5,14.74
Virginia,Crosspointe,187167,5049,47.6,88.16,786.4,0.33,"Fairfax, VA",700491.6,62.38
Virginia,Crozet,104330,7840,40.7,125.79,700.41,0.31,"Albemarle, VA",553846.6,45.09
Virginia,Culpeper,79572,19740,35.5,12.82,15.65,0.18,"Culpeper, VA",531408.5,30.13
Virginia,Dahlgren,105280,3448,34.1,136.8,796.76,0.18,"King George, VA",483789.5,34.52
Virginia,Dale City,101082,73716,35.6,99.75,1810.69,0.2,"Prince William County, VA",558936.58,37.71
Virginia,Daleville,92143,2979,52.4,39.73,233.89,0.17,"Botetourt, VA",393311.3,26.97
Virginia,Danville,38904,42556,40.9,48.1,292.78,0.11,"Pittsylvania, VA",205358.3,8.32
Virginia,Dayton,68333,1615,33.9,47.57,556.67,0.19,"Rockingham, VA",350421.4,23.18
Virginia,Difficult Run,250001,10647,45.4,61.4,489.66,0.32,"Fairfax, VA",700491.6,69.96
Virginia,Dooms,50091,1191,38.2,27.21,110.98,0.05,"Augusta, VA",361961.5,12.32
Virginia,Dranesville,189949,11951,41.7,110.88,1059.26,0.42,"Fairfax, VA",700491.6,68.87
Virginia,Dublin,53558,2633,38.5,55.99,682.56,0.08,"Pulaski, VA",197145.8,8.09
Virginia,Dulles Town Center,102885,5612,32.3,359.62,954.68,0.31,"Loudoun, VA",723663.5,56.75
Virginia,Dumbarton,54925,8443,35.8,187.48,1657.46,0.23,"Henrico, VA",397779.2,28.47
Virginia,Dumfries,71784,5669,28.4,318.11,1470.95,0.15,"Prince William, VA",541120.3,34.34
Virginia,Dunn Loring,222292,9251,41.9,155.88,1439.12,0.37,"Fairfax, VA",700491.6,70.87
Virginia,Earlysville,123750,1095,45.7,27.15,265.42,0.29,"Albemarle, VA",553846.6,44.09
Virginia,East Highland Park,59058,16669,39.4,102.14,1131.3,0.12,"Henrico, VA",397779.2,20.63
Virginia,East Lexington,67838,1893,41.5,91.21,298.73,0.06,"Rockbridge, VA",358954.5,16.65
Virginia,Edinburg,68603,1414,32.0,105.61,969.66,0.19,"Shenandoah, VA",323437.4,23.13
Virginia,Elkton,53750,2938,42.3,56.9,323.34,0.09,"Rockingham, VA",350421.4,15.47
Virginia,Emory,74375,1025,21.2,30.64,93.73,0.22,"Washington, VA",290093.7,22.67
Virginia,Emporia,36111,5761,39.2,64.37,327.62,0.07,"Greensville, VA",196322.2,5.76
Virginia,Enon,72353,4411,37.1,42.31,439.08,0.29,"Chesterfield, VA",402937.5,31.73
Virginia,Ettrick,52000,5169,26.4,100.54,792.24,0.12,"Chesterfield, VA",402937.5,19.85
Virginia,Exmore,37450,1635,38.9,56.68,264.04,0.08,"Northampton, VA",570944.5,21.41
Virginia,Fairfax,118492,23980,37.7,290.47,1315.73,0.3,"Fairfax, VA",700491.6,56.04
Virginia,Fairfax Station,190139,12322,44.6,39.45,845.41,0.35,"Fairfax, VA",700491.6,62.76
Virginia,Fair Lakes,116162,8689,37.9,210.78,1337.83,0.34,"Fairfax, VA",700491.6,56.44
Virginia,Fairlawn,56389,2553,53.3,28.56,215.11,0.27,"Pulaski County, VA",379638.51,27.18
Virginia,Fair Oaks,111329,34437,35.2,244.33,2204.33,0.36,"Fairfax, VA",700491.6,57.69
Virginia,Falls Church,155071,14494,39.3,301.75,2403.09,0.3,"Fairfax, VA",700491.6,60.75
Virginia,Falmouth,111250,4536,40.6,76.66,743.0,0.27,"Stafford, VA",536904.5,42.04
Virginia,Farmville,35690,7266,23.5,62.8,273.26,0.17,"Prince Edward, VA",247568.8,13.46
Virginia,Ferrum,35726,1832,21.6,11.8,68.21,0.04,"Franklin, VA",471875.0,13.66
Virginia,Fishersville,64589,8909,41.6,35.61,163.52,0.21,"Augusta, VA",361961.5,24.01
Virginia,Floris,220449,7592,43.0,133.62,1130.89,0.34,"Fairfax, VA",700491.6,68.76
Virginia,Forest,80000,11045,45.1,48.33,299.4,0.24,"Bedford, VA",397439.9,29.75
Virginia,Fort Belvoir,86524,7850,19.6,105.84,365.21,0.29,"Fairfax, VA",700491.6,46.61
Virginia,Fort Hunt,188925,16322,45.9,78.24,1057.18,0.34,"Fairfax, VA",700491.6,63.18
Virginia,Franconia,131028,18310,39.8,141.42,1577.95,0.33,"Fairfax, VA",700491.6,56.01
Virginia,Franklin,49424,8249,39.0,3.78,4.16,0.12,"Franklin County, VA",330074.8,14.49
Virginia,Franklin Farm,193486,18906,42.3,104.74,1296.0,0.38,"Fairfax, VA",700491.6,66.54
Virginia,Fredericksburg,72293,28027,30.7,241.32,984.66,0.23,"Spotsylvania, VA",452218.7,34.11
Virginia,Front Royal,54731,15039,37.2,95.67,691.7,0.14,"Warren, VA",401992.9,21.46
Virginia,Gainesville,150487,17081,35.0,108.81,587.8,0.3,"Prince William, VA",541120.3,49.52
Virginia,Galax,39808,6681,42.1,88.83,248.21,0.11,"Galax, VA",174285.7,8.04
Virginia,Gate City,36773,1908,46.6,47.91,219.2,0.19,"Scott, VA",172467.5,12.0
Virginia,George Mason,129167,9927,20.9,285.63,1105.44,0.29,"Fairfax, VA",700491.6,56.33
Virginia,Glade Spring,65600,2068,36.6,40.83,607.52,0.18,"Washington, VA",290093.7,19.56
Virginia,Glasgow,38814,1437,39.7,36.48,382.65,0.06,"Rockbridge, VA",358954.5,11.56
Virginia,Glen Allen,79401,14783,41.0,74.64,524.46,0.28,"Henrico, VA",397779.2,32.15
Virginia,Gloucester Courthouse,54196,3198,43.4,55.21,168.48,0.21,"Gloucester County, VA",346674.63,22.59
Virginia,Gloucester Point,69615,11313,40.6,63.15,439.1,0.15,"Gloucester County, VA",364285.87,21.88
Virginia,Goose Creek Village,196346,2421,36.4,427.5,4441.95,0.41,"Loudoun, VA",723663.5,76.89
Virginia,Gordonsville,49904,1783,37.6,233.77,842.05,0.16,"Orange, VA",422512.2,25.47
Virginia,Gratton,55104,1009,40.1,15.08,156.83,0.04,"Tazewell County, VA",291694.31,9.36
Virginia,Great Falls,250001,14690,49.2,47.14,206.76,0.35,"Fairfax, VA",700491.6,71.03
Virginia,Great Falls Crossing,250001,1510,50.1,105.72,1016.82,0.47,"Fairfax, VA",700491.6,79.63
Virginia,Greenbriar,117012,7914,39.8,263.64,2031.62,0.31,"Fairfax, VA",700491.6,55.59
Virginia,Greenville,59338,1476,32.4,21.67,158.32,0.05,"Greene County, VA",365540.35,13.04
Virginia,Gretna,29350,1310,53.6,178.88,364.44,0.09,"Pittsylvania, VA",205358.3,9.3
Virginia,Grottoes,69464,2886,39.0,76.61,561.15,0.14,"Rockingham, VA",350421.4,20.55
Virginia,Groveton,98455,14402,36.0,97.93,1285.66,0.29,"Fairfax, VA",700491.6,48.31
Virginia,Grundy,46406,1112,47.2,42.05,148.9,0.15,"Grundy County, VA",251999.99,13.68
Virginia,Halifax,49459,1645,49.9,3.72,0.74,0.15,"Halifax County, VA",298424.15,14.99
Virginia,Hampden-Sydney,130902,1840,20.5,29.92,165.84,0.19,"Prince Edward, VA",247568.8,26.37
Virginia,Hampton,59380,136748,36.3,109.12,879.74,0.17,"Hampton, VA",275409.2,18.61
Virginia,Harrisonburg,51055,52062,25.5,130.75,976.91,0.2,"Rockingham, VA",350421.4,22.69
Virginia,Hayfield,178542,4348,38.4,317.75,1469.75,0.42,"Fairfax, VA",700491.6,71.91
Virginia,Haymarket,133750,1556,36.5,291.43,1345.6,0.3,"Prince William County, VA",709032.82,58.22
Virginia,Herndon,117741,24574,35.7,344.03,2106.68,0.31,"Fairfax, VA",700491.6,57.25
Virginia,Highland Springs,50684,14823,37.7,63.34,805.19,0.11,"Henrico, VA",397779.2,18.0
Virginia,Hillsville,56818,2863,47.1,18.64,100.29,0.16,"Carroll, VA",211022.7,13.27
Virginia,Hollins,70053,15857,46.0,74.94,681.36,0.18,"Roanoke County, VA",358043.41,23.4
Virginia,Hollymead,103802,8668,37.8,91.95,516.52,0.3,"Albemarle, VA",553846.6,43.8
Virginia,Honaker,30313,1207,42.0,47.64,305.84,0.09,"Russell, VA",181111.1,4.91
Virginia,Hopewell,44209,23020,35.8,118.16,835.9,0.08,"Prince George County, VA",296611.3,12.58
Virginia,Horse Pasture,48438,2006,51.1,8.72,73.17,0.12,"Henry, VA",168240.9,7.86
Virginia,Huntington,93750,13979,36.1,352.05,5137.01,0.3,"Fairfax, VA",700491.6,53.82
Virginia,Hurt,46176,1452,52.2,36.11,215.76,0.1,"Pittsylvania, VA",205358.3,8.62
Virginia,Hutchison,91762,6503,30.4,462.37,6912.23,0.32,"Fairfax County, VA",611154.67,53.41
Virginia,Hybla Valley,57050,18410,32.3,254.46,3509.11,0.18,"Fairfax, VA",700491.6,39.42
Virginia,Idylwood,107358,17687,36.4,135.4,1982.48,0.29,"Fairfax, VA",700491.6,50.34
Virginia,Independence,32738,1146,50.1,33.48,219.26,0.16,"Grayson, VA",354715.0,16.62
Virginia,Independent Hill,182750,9855,38.0,115.01,349.6,0.34,"Prince William County, VA",657968.24,61.17
Virginia,Innsbrook,96849,8966,34.5,242.81,848.1,0.41,"Henrico, VA",397779.2,46.23
Virginia,Jonesville,17344,1313,47.8,72.04,639.07,0.09,"Lee, VA",122295.0,1.47
Virginia,Kenbridge,46510,1281,31.4,18.06,108.64,0.11,"Lunenburg, VA",249118.7,10.51
Virginia,Kilmarnock,37589,1424,56.0,90.53,223.82,0.18,"Lancaster, VA",370686.3,20.25
Virginia,King George,85671,4657,34.9,16.52,8.45,0.16,"King George, VA",483789.5,28.23
Virginia,Kings Park,150270,4194,42.3,101.68,1005.78,0.27,"Fairfax, VA",700491.6,53.96
Virginia,Kings Park West,151005,13812,39.3,108.24,1588.82,0.34,"Fairfax, VA",700491.6,58.3
Virginia,Kingstowne,132493,18369,38.7,278.58,1942.01,0.28,"Fairfax, VA",700491.6,56.03
Virginia,Lake Barcroft,126908,10682,43.8,178.97,1415.09,0.3,"Fairfax, VA",700491.6,54.49
Virginia,Lake Caroline,67768,1454,28.9,29.97,207.51,0.2,"Caroline, VA",384299.8,24.04
Virginia,Lake Land'Or,117672,3726,44.2,31.94,1202.28,0.16,"Orange, VA",422512.2,30.22
Virginia,Lake Monticello,85950,10438,41.4,96.71,461.58,0.29,"Fluvanna, VA",383892.0,33.83
Virginia,Lake of the Woods,88438,8557,50.1,44.93,711.96,0.23,"Orange, VA",422512.2,30.95
Virginia,Lake Ridge,108654,44697,36.6,110.7,1676.12,0.25,"Prince William County, VA",675544.14,46.71
Virginia,Lakeside,59234,12690,37.7,130.93,1237.13,0.22,"Henrico, VA",397779.2,27.54
Virginia,Lake Wilderness,117750,2940,36.2,67.93,950.97,0.17,"King William County, VA",560558.72,37.03
Virginia,Lansdowne,156596,13029,40.8,282.43,1346.93,0.35,"Loudoun, VA",723663.5,65.0
Virginia,Laurel,63737,17962,35.5,125.15,1052.89,0.18,"Henrico, VA",397779.2,25.6
Virginia,Laurel Hill,108219,8415,38.4,141.63,1100.5,0.34,"Fairfax, VA",700491.6,53.55
Virginia,Lawrenceville,30987,1334,24.4,107.01,492.23,0.12,"Brunswick, VA",233250.0,9.96
Virginia,Laymantown,76205,1770,50.9,18.91,380.26,0.19,"Botetourt, VA",393311.3,25.3
Virginia,Lebanon,43762,3158,42.9,124.18,233.02,0.06,"Russell, VA",181111.1,6.7
Virginia,Leesburg,116350,48223,35.3,209.62,1215.99,0.33,"Loudoun, VA",723663.5,56.46
Virginia,Leesylvania,126601,21865,35.4,222.77,1342.96,0.27,"Prince William County, VA",713141.87,54.02
Virginia,Lexington,66114,7287,22.4,186.03,1146.84,0.3,"Rockbridge, VA",358954.5,32.39
Virginia,Lincolnia,107508,20704,38.3,206.39,2618.36,0.24,"Fairfax, VA",700491.6,49.11
Virginia,Linton Hall,152461,42089,35.3,81.21,1161.08,0.35,"Prince William, VA",541120.3,52.12
Virginia,Loch Lomond,97492,4153,30.0,84.27,2651.31,0.08,"Prince William, VA",541120.3,28.37
Virginia,Long Branch,176908,7734,43.7,117.56,1148.03,0.3,"Fairfax, VA",700491.6,60.08
Virginia,Lorton,120000,21394,37.4,119.73,1311.6,0.29,"Fairfax, VA",700491.6,51.37
Virginia,Loudoun Valley Estates,210328,10460,35.8,111.39,1280.33,0.32,"Loudoun, VA",723663.5,66.49
Virginia,Louisa,42407,1999,41.0,6.5,1.4,0.13,"Louisa County, VA",308697.42,13.48
Virginia,Lovettsville,126912,2608,32.7,350.75,1367.36,0.33,"Loudoun, VA",723663.5,61.09
Virginia,Lowes Island,194327,11272,38.1,104.84,1330.82,0.42,"Loudoun, VA",723663.5,70.14
Virginia,Luray,47346,4784,50.9,73.94,329.67,0.12,"Page, VA",275412.7,13.61
Virginia,Lynchburg,54015,78973,28.6,140.94,534.59,0.23,"Lynchburg, VA",258500.0,21.36
Virginia,Lyndhurst,66477,1654,41.4,17.8,109.45,0.18,"Augusta, VA",361961.5,21.94
Virginia,McGaheysville,68125,1011,32.7,51.13,427.19,0.2,"Rockingham, VA",350421.4,23.51
Virginia,McLean,242610,49310,46.4,92.39,676.53,0.3,"McLean, VA",631861.94,65.37
Virginia,McNair,110568,20980,31.1,469.43,4011.68,0.38,"Fairfax, VA",700491.6,63.53
Virginia,Madison Heights,49928,10790,44.1,24.48,192.81,0.12,"Amherst, VA",307945.8,13.92
Virginia,Manassas,101934,42596,35.0,229.1,1656.84,0.19,"Prince William, VA",541120.3,39.31
Virginia,Manassas Park,90544,17081,35.5,287.92,1863.58,0.18,"Prince William, VA",541120.3,38.45
Virginia,Manchester,66941,12192,34.3,139.66,824.99,0.26,"Chesterfield, VA",402937.5,31.02
Virginia,Mantua,177464,7771,40.1,94.89,1163.1,0.3,"Fairfax, VA",700491.6,59.68
Virginia,Marion,33250,5817,44.6,59.84,414.41,0.13,"Smyth, VA",188908.3,8.25
Virginia,Marshall,128014,3114,30.8,138.1,759.82,0.14,"Fauquier, VA",678276.7,42.8
Virginia,Martinsville,36832,13476,40.6,40.92,450.93,0.15,"Henry, VA",168240.9,8.8
Virginia,Mason Neck,169167,1903,50.9,14.9,54.32,0.24,"Fairfax, VA",700491.6,53.19
Virginia,Massanetta Springs,100862,6132,48.4,52.26,471.27,0.28,"Rockingham, VA",350421.4,33.01
Virginia,Massanutten,84952,2184,52.1,23.28,98.55,0.25,"Rockingham, VA",350421.4,28.75
Virginia,Mathews,39500,1052,40.7,10.86,3.9,0.21,"Mathews, VA",456334.0,23.92
Virginia,Matoaca,55449,2440,36.8,33.72,335.87,0.11,"Chesterfield, VA",402937.5,18.24
Virginia,Meadowbrook,66730,19574,37.6,79.4,926.82,0.15,"Fairfax, VA",700491.6,35.36
Virginia,Mechanicsville,84833,37767,41.7,71.23,475.14,0.22,"Hanover, VA",420867.0,30.72
Virginia,Merrifield,128361,19075,33.8,535.84,2652.1,0.37,"Fairfax, VA",700491.6,66.48
Virginia,Merrimac,55139,2663,40.6,53.19,1967.38,0.13,"Spotsylvania County, VA",319011.27,16.58
Virginia,Middletown,48634,1608,39.5,113.51,1037.04,0.16,"Frederick, VA",438624.4,23.47
Virginia,Midlothian,96981,19016,40.8,114.31,811.09,0.32,"Chesterfield, VA",402937.5,38.11
Virginia,Montclair,135987,21961,37.9,102.52,1105.23,0.32,"Prince William, VA",541120.3,48.62
Virginia,Montrose,38111,7612,42.5,79.08,745.94,0.13,"Westmoreland, VA",370795.0,16.97
Virginia,Moorefield,168043,5013,35.8,386.25,1528.25,0.34,"Hardy, VA",717464.68,67.87
Virginia,Mountain Road,29091,1423,42.4,4.44,74.3,0.0,"Henrico County, VA",257621.08,1.67
Virginia,Mount Hermon,76389,4242,48.9,25.92,304.53,0.16,"Franklin, VA",471875.0,26.75
Virginia,Mount Jackson,44236,2041,38.3,16.95,146.61,0.09,"Shenandoah, VA",323437.4,11.79
Virginia,Mount Vernon,149087,13707,42.8,316.26,25350.53,0.31,"Fairfax, VA",700491.6,60.97
Virginia,Narrows,50333,2099,36.8,57.94,535.75,0.12,"Giles County, VA",370691.75,17.5
Virginia,Navy,206144,3832,44.3,121.57,1044.5,0.48,"Stafford, VA",536904.5,68.04
Virginia,Nellysford,128594,1337,65.4,24.49,85.05,0.25,"Nelson, VA",450818.1,38.98
Virginia,New Baltimore,160228,11517,38.8,49.91,327.87,0.33,"Fauquier, VA",678276.7,57.06
Virginia,Newington,146523,13419,37.2,126.48,1417.94,0.33,"Fairfax, VA",700491.6,57.62
Virginia,Newington Forest,129904,12641,36.9,96.11,1345.44,0.32,"Fairfax, VA",700491.6,54.22
Virginia,New Market,42727,2281,50.6,175.75,483.57,0.12,"Shenandoah, VA",323437.4,17.24
Virginia,Newport News,57463,185069,33.9,126.27,925.57,0.18,"Newport News, VA",274737.5,19.24
Virginia,Nokesville,83920,1431,47.5,23.2,61.25,0.23,"Prince William County, VA",399609.3,29.3
Virginia,Norfolk,56244,238556,30.9,192.39,1357.97,0.19,"Norfolk, VA",315695.8,23.13
Virginia,North Shore,100938,3188,62.8,10.66,59.83,0.24,"Roanoke County, VA",442221.6,33.88
Virginia,North Springfield,117467,7323,36.9,62.12,1943.98,0.32,"Fairfax, VA",700491.6,51.54
Virginia,Norton,35592,3696,41.2,58.49,199.62,0.12,"Wise, VA",161787.5,7.26
Virginia,Oak Grove,164219,2500,32.6,178.28,873.94,0.4,"Westmoreland County, VA",671807.85,64.1
Virginia,Oakton,145064,36675,38.7,196.29,1269.0,0.34,"Fairfax, VA",700491.6,59.52
Virginia,Occoquan,117448,1112,42.4,914.6,3671.62,0.28,"Prince William County, VA",704954.13,68.36
Virginia,Onancock,48690,1291,54.8,93.52,466.16,0.13,"Accomack, VA",326001.2,16.85
Virginia,One Loudoun,250001,2504,34.7,555.92,1699.66,0.41,"Loudoun, VA",723663.5,86.51
Virginia,Orange,58908,5012,34.0,8.76,4.9,0.13,"Orange, VA",422512.2,20.39
Virginia,Pantops,85962,4288,37.6,390.61,647.7,0.44,"Albemarle, VA",553846.6,56.44
Virginia,Passapatanzy,101105,1201,34.0,44.42,533.46,0.08,"King George, VA",483789.5,26.01
